1661,3,1,2
1696,3,1,2
397,0,1,2
556,14,1,2
1155,-11,1,2
894,-1,1,2
-409,3,0,2
335,14,1,0
1446,-3,1,0
-422,12,0,0
872,7,1,0
-603,-8,0,0
-783,-17,0,2
273,-3,0,2
-789,0,0,0
659,-3,1,2
-154,-13,0,2
-6,-5,0,2
922,2,1,2
939,5,1,0
108,7,0,0
996,9,1,2
1654,-3,1,2
-854,5,0,2
-940,19,0,2
409,16,1,0
-294,-18,0,2
-110,20,0,0
1275,9,1,2
105,10,0,2
62,-11,0,2
775,-16,1,2
1331,6,1,2
1569,-8,1,2
1042,-22,1,2
634,8,1,2
164,-16,0,2
1529,-22,1,2
1701,-9,1,0
772,9,1,2
1490,-6,1,2
1731,13,1,2
-228,-10,0,2
1775,9,1,2
928,-14,1,2
1152,17,1,0
-575,13,0,2
-713,5,0,2
-1028,2,0,2
819,-8,1,2
1089,-13,1,2
497,-23,1,2
1506,13,1,0
692,15,1,0
-930,14,0,2
586,4,1,0
408,6,1,2
1546,-3,1,2
-544,5,0,2
12,1,0,2
1568,-4,1,2
948,-7,1,2
-523,9,0,2
-858,5,0,0
-975,-3,0,2
-463,-1,0,2
-65,-9,0,2
-272,14,0,0
79,12,0,0
214,-12,0,2
-1030,-20,0,2
1034,-7,1,2
-378,-1,0,0
358,-14,1,2
-756,33,0,2
381,-11,1,2
1086,1,1,2
370,21,1,2
1032,-23,1,2
-737,-6,0,2
1436,-21,1,2
845,11,1,2
1501,7,1,2
-413,22,0,2
1183,6,1,0
1199,12,1,2
797,10,1,0
239,-2,0,2
1528,-7,1,2
1377,7,1,0
687,17,1,2
906,-1,1,2
368,-14,1,2
-844,-10,0,2
491,-4,1,0
-868,-5,0,2
72,15,0,0
246,0,0,0
-250,7,0,2
683,-5,1,2
-761,35,0,0
183,12,0,0
-530,11,0,2
15,-17,0,2
-1004,-8,0,2
1065,4,1,0
1015,-16,1,2
131,-7,0,2
38,-6,0,2
-757,3,0,2
1413,-13,1,2
1593,0,1,0
1144,19,1,0
1312,-6,1,2
-1013,-1,0,2
1784,16,1,2
1002,19,1,2
168,10,0,0
674,19,1,2
-1016,-14,0,2
204,-16,0,2
-827,7,0,2
1658,-9,1,2
793,-5,1,0
994,-20,1,2
912,7,1,0
-910,-20,0,2
-877,-6,0,0
-700,-2,0,2
1272,0,1,2
1617,-4,1,2
1417,-12,1,2
-799,6,0,2
701,1,1,2
-559,6,0,2
-736,-1,0,0
1552,10,1,2
-369,-12,0,2
1180,-22,1,2
1689,9,1,0
1601,21,1,2
546,-11,1,2
1061,-21,1,2
152,6,0,0
-978,29,0,2
-21,-9,0,2
-183,-19,0,2
-947,-6,0,2
-95,25,0,2
-196,4,0,2
-18,6,0,2
182,-3,0,2
-372,-5,0,2
958,-17,1,2
697,14,1,0
10,11,0,2
388,-14,1,2
1478,25,1,2
75,-2,0,2
510,6,1,2
1323,22,1,2
696,-12,1,2
1664,5,1,2
1730,-10,1,2
222,6,0,0
297,-3,0,2
563,0,1,2
-1017,7,0,2
732,-25,1,2
1534,20,1,2
-753,-9,0,2
-185,-9,0,2
1786,12,1,0
1406,-7,1,2
-524,-9,0,0
699,-14,1,2
1047,-16,1,2
1471,-4,1,2
-50,-26,0,2
1297,1,1,2
-93,4,0,0
-883,4,0,2
1585,-6,1,2
904,1,1,0
932,0,1,0
1010,-3,1,2
-586,2,0,2
-650,16,0,2
1822,-4,1,2
-932,10,0,0
-466,-3,0,2
-420,-13,0,2
1514,2,1,2
-800,9,0,2
-692,-1,0,2
170,-14,0,2
1816,-2,1,2
1550,6,1,0
-617,6,0,0
1118,-13,1,2
1347,-11,1,2
-257,-18,0,2
739,14,1,0
704,3,1,2
1469,-2,1,2
-609,-18,0,2
-709,6,0,0
1265,2,1,2
341,18,1,0
1594,-27,1,2
-398,5,0,2
316,0,1,0
-479,-3,0,2
1711,20,1,2
-746,15,0,0
1586,4,1,0
1048,10,1,2
-74,2,0,2
-933,10,0,2
706,-12,1,2
176,-7,0,2
8,24,0,2
1503,43,1,2
-156,10,0,2
-607,12,0,2
641,-19,1,2
630,12,1,2
-309,30,0,2
1051,27,1,2
-153,25,0,2
1522,3,1,2
-695,2,0,2
-418,-12,0,2
-919,-5,0,2
1652,-5,1,0
799,19,1,2
-258,0,0,2
-111,4,0,0
-874,7,0,0
-870,-14,0,2
1205,1,1,0
143,-2,0,2
836,-10,1,2
-820,-22,0,2
-120,0,0,2
258,13,0,2
573,20,1,0
-51,-7,0,2
304,8,0,0
-487,5,0,2
-898,2,0,0
1339,3,1,2
-243,16,0,2
835,-18,1,2
738,13,1,2
1001,2,1,0
-842,-17,0,2
-234,-8,0,2
9,7,0,2
267,11,0,2
-516,-2,0,2
1800,12,1,2
662,-27,1,2
-561,27,0,2
1313,-11,1,2
724,6,1,0
427,-24,1,2
360,24,1,0
-25,-3,0,2
461,-4,1,0
1618,21,1,0
70,-24,0,2
1024,24,1,2
325,-12,1,2
1624,-7,1,2
1463,4,1,2
-252,15,0,0
52,-3,0,2
111,-12,0,2
864,-1,1,0
1213,-23,1,2
1797,12,1,0
-182,-2,0,2
-216,21,0,2
282,-16,0,2
1401,19,1,0
445,8,1,0
-157,12,0,2
1293,-12,1,2
115,9,0,2
208,0,0,2
-723,-6,0,2
443,-4,1,2
540,-15,1,2
679,-10,1,2
-918,19,0,2
1558,4,1,2
-445,5,0,2
854,-13,1,2
-280,9,0,2
-558,19,0,0
-480,-20,0,2
416,-5,1,0
593,24,1,0
1003,-14,1,2
-225,4,0,2
116,-10,0,2
1695,4,1,2
112,-3,0,0
1218,6,1,0
1565,-11,1,2
-589,4,0,0
1713,-22,1,2
279,-2,0,0
200,-22,0,2
83,-13,0,2
-620,36,0,2
1352,-16,1,2
1398,-9,1,2
-415,18,0,2
-209,1,0,2
1486,7,1,2
-15,-1,0,2
209,-8,0,2
-208,27,0,2
1665,24,1,2
356,-21,1,2
11,7,0,0
1081,18,1,2
-719,32,0,2
293,3,0,2
474,-11,1,2
-126,8,0,2
1806,15,1,2
636,14,1,2
817,-18,1,2
1773,-7,1,2
1628,15,1,2
-990,-21,0,2
748,6,1,2
1777,-11,1,2
963,9,1,0
-818,8,0,0
1705,-10,1,2
944,-15,1,2
626,4,1,2
1261,35,1,2
-500,-7,0,2
-1037,11,0,2
-457,-11,0,2
-839,-4,0,0
90,-11,0,2
-915,-4,0,0
1119,4,1,2
1294,19,1,0
1781,0,1,0
-392,25,0,2
1788,1,1,0
-906,2,0,2
-853,-11,0,2
1207,-6,1,2
807,22,1,0
-105,5,0,2
-199,6,0,0
1376,-11,1,2
1763,-9,1,2
-67,17,0,2
1264,-22,1,2
366,18,1,0
1466,0,1,2
-20,-18,0,2
1741,-28,1,2
-48,0,0,0
719,6,1,2
-408,5,0,2
1223,-25,1,2
788,-4,1,2
1248,-14,1,2
1682,4,1,2
-229,3,0,2
-207,15,0,2
394,9,1,2
1194,-12,1,2
-943,7,0,2
-850,-2,0,2
1346,-18,1,2
-657,-8,0,2
-383,11,0,0
702,-25,1,2
541,-18,1,2
440,-3,1,0
992,-7,1,2
853,7,1,2
1801,5,1,0
146,-5,0,2
-869,5,0,2
1794,5,1,2
-635,-18,0,2
1722,-8,1,0
-680,15,0,0
1388,-17,1,2
-946,-9,0,2
916,10,1,0
503,2,1,2
-327,-8,0,2
1433,9,1,0
-927,-9,0,2
1063,3,1,2
-775,-9,0,0
1269,-3,1,2
1399,-2,1,2
627,-13,1,2
-832,-5,0,2
18,14,0,0
-1008,-6,0,2
1765,0,1,0
63,12,0,2
1402,-13,1,2
646,-3,1,2
607,-3,1,2
1576,-20,1,2
-190,-23,0,2
1759,-6,1,0
20,-8,0,2
511,-6,1,2
-668,-6,0,2
709,-2,1,2
270,-7,0,2
463,23,1,0
910,8,1,2
-953,35,0,2
243,-20,0,2
263,4,0,2
964,-12,1,0
-862,-10,0,2
317,-2,1,0
896,11,1,2
-855,-4,0,2
1685,-14,1,2
1164,2,1,2
1267,-9,1,2
1447,3,1,2
68,-13,0,2
-858,5,0,0
1364,-11,1,2
976,-19,1,2
931,5,1,2
1551,12,1,2
-554,-16,0,2
736,-17,1,2
292,-18,0,2
167,10,0,0
655,20,1,0
173,1,0,0
557,5,1,0
1635,1,1,0
-108,-7,0,2
1224,2,1,2
1523,-8,1,2
-866,-6,0,2
-858,5,0,2
921,15,1,2
-676,-2,0,2
106,11,0,2
-264,-18,0,2
-730,4,0,2
1244,13,1,2
1163,0,1,2
94,12,0,0
-831,-14,0,0
236,20,0,0
-611,-15,0,2
897,-3,1,2
1009,-2,1,2
1477,22,1,2
862,7,1,2
363,-14,1,2
873,-18,1,2
-394,-10,0,2
178,-15,0,2
-909,-3,0,2
-256,0,0,2
1621,-15,1,2
109,2,0,2
821,22,1,2
45,-18,0,2
1356,21,1,2
908,21,1,2
-351,6,0,2
1750,6,1,0
1206,0,1,2
1291,7,1,2
1088,2,1,2
3,-7,0,2
-134,-10,0,2
1181,1,1,2
760,-17,1,2
1360,-15,1,2
1590,-13,1,2
1006,26,1,2
1097,-14,1,2
-886,22,0,2
1474,12,1,2
-99,17,0,2
-98,-12,0,2
1336,-13,1,2
684,-9,1,2
-903,4,0,2
1527,8,1,2
1758,0,1,2
-596,10,0,2
694,10,1,2
1288,-4,1,2
1151,-1,1,0
39,-8,0,2
462,16,1,2
784,-18,1,2
390,-22,1,2
264,-18,0,2
-948,0,0,0
1811,10,1,0
147,24,0,0
678,-10,1,2
-17,0,0,0
-137,10,0,0
1710,-10,1,2
450,3,1,0
1813,43,1,2
56,2,0,2
247,5,0,2
-935,7,0,2
-945,-11,0,2
165,-1,0,2
-1027,5,0,0
537,31,1,0
309,3,1,2
66,14,0,2
-1021,-8,0,2
1385,-5,1,2
49,-4,0,2
339,5,1,2
-662,-8,0,2
585,-8,1,2
-360,-10,0,2
233,-7,0,2
1702,-4,1,2
1502,27,1,2
549,-3,1,2
740,-17,1,2
-37,-10,0,2
661,10,1,2
814,-2,1,2
275,31,0,2
516,-3,1,2
1073,-5,1,0
-641,29,0,2
1532,-2,1,2
1090,-13,1,2
-537,-6,0,2
-496,-8,0,2
-887,-5,0,2
371,13,1,0
766,10,1,0
1693,-13,1,2
1134,18,1,0
831,-15,1,2
21,14,0,2
1418,5,1,2
-921,-10,0,2
1725,8,1,2
1236,-13,1,2
1783,12,1,2
638,-27,1,2
475,0,1,0
-437,-3,0,2
1220,-9,1,0
-339,-23,0,2
909,-3,1,2
886,18,1,2
1720,-10,1,2
139,22,0,0
1619,17,1,0
201,19,0,2
-90,-10,0,2
1169,-7,1,2
174,-20,0,2
1177,-3,1,2
-454,-18,0,2
731,15,1,0
-993,26,0,2
-633,3,0,2
-983,15,0,2
1340,22,1,0
-290,1,0,0
-842,-14,0,2
785,-10,1,2
1818,-19,1,2
385,7,1,0
210,-10,0,2
-639,11,0,2
604,-6,1,2
411,-21,1,2
1499,20,1,2
-179,3,0,2
123,-3,0,2
1445,8,1,2
1374,11,1,0
-76,-8,0,2
1162,-2,1,2
-276,-24,0,2
217,28,0,2
675,-13,1,2
686,-10,1,2
313,-11,1,2
-928,-15,0,2
306,6,0,2
1282,-6,1,2
-885,9,0,2
1494,16,1,2
-1019,10,0,0
57,-19,0,2
1451,1,1,2
-934,21,0,2
1188,-4,1,2
624,6,1,2
-762,-1,0,2
-481,-2,0,0
790,6,1,2
277,-5,0,0
796,6,1,0
-347,7,0,2
-806,10,0,2
-473,11,0,0
-999,-7,0,0
1251,24,1,2
759,-25,1,2
489,-16,1,2
-178,2,0,0
677,9,1,2
926,18,1,0
1647,-7,1,2
197,20,0,2
-397,-16,0,2
26,9,0,0
1544,-5,1,2
137,11,0,0
1358,-6,1,2
1663,24,1,2
-432,21,0,2
-279,-7,0,0
-690,-22,0,2
1543,-2,1,2
940,-3,1,0
-582,0,0,2
915,-13,1,2
1630,-9,1,2
-315,23,0,2
-964,-2,0,2
431,3,1,2
-201,4,0,0
1139,5,1,0
750,2,1,2
-907,-10,0,2
122,3,0,2
1684,-21,1,2
1170,13,1,0
682,-4,1,2
670,3,1,0
-880,-16,0,2
-236,-12,0,2
-924,9,0,2
1677,-25,1,2
1280,-28,1,2
-75,-5,0,0
433,14,1,0
612,-10,1,2
-1015,-26,0,2
490,-6,1,2
-743,-5,0,2
261,21,0,2
1763,-6,1,2
-395,-1,0,0
54,-3,0,0
1410,-15,1,2
1566,-16,1,2
-638,-3,0,2
-526,26,0,2
1719,9,1,2
133,0,0,2
-316,-14,0,2
-894,14,0,2
-610,-12,0,2
756,6,1,2
1060,-22,1,2
1142,-19,1,2
242,-11,0,2
259,2,0,0
-829,-5,0,0
41,-8,0,2
1461,-23,1,2
-920,0,0,2
644,-8,1,2
-359,-19,0,2
1678,-7,1,2
954,17,1,0
1583,8,1,0
515,1,1,2
635,6,1,2
-142,19,0,2
312,-23,1,2
961,-9,1,2
1623,-2,1,2
822,-4,1,2
-570,9,0,2
1322,-5,1,2
955,-6,1,2
120,-4,0,2
1314,-18,1,2
387,-22,1,2
416,-2,1,0
-75,-4,0,2
-740,9,0,2
818,0,1,2
1488,11,1,0
-380,14,0,0
-135,2,0,0
-912,5,0,2
984,-22,1,2
468,-7,1,2
-834,39,0,0
1226,-19,1,2
-227,15,0,2
-91,-9,0,2
1131,-19,1,2
1497,5,1,2
558,0,1,2
-686,-3,0,2
746,7,1,2
-458,21,0,2
866,3,1,0
92,-22,0,2
220,23,0,2
-507,7,0,0
-896,-11,0,2
1062,-25,1,2
-733,3,0,0
171,26,0,0
792,-6,1,2
783,-9,1,2
102,6,0,2
1246,1,1,0
469,-20,1,2
1726,18,1,2
-569,-11,0,2
1465,0,1,2
1064,-11,1,2
902,15,1,0
-812,-3,0,2
-314,7,0,0
-1005,0,0,2
-1031,-7,0,2
1393,18,1,0
-817,-4,0,2
-714,21,0,0
1330,15,1,0
884,-5,1,2
993,-7,1,2
-502,-19,0,2
-968,11,0,2
25,-5,0,2
-248,-12,0,2
1112,-4,1,2
650,-2,1,2
870,-5,1,0
-860,15,0,2
879,-10,1,2
1507,-2,1,2
1640,-5,1,2
495,7,1,0
861,14,1,2
-549,2,0,2
153,-8,0,2
-692,4,0,0
1479,7,1,2
582,5,1,0
-278,2,0,2
1273,25,1,2
533,-21,1,2
87,13,0,2
-520,-15,0,2
-1025,12,0,0
1084,2,1,2
145,-21,0,2
344,-10,1,2
1053,26,1,0
-377,-20,0,2
-707,21,0,2
1059,-12,1,2
1748,5,1,0
838,3,1,0
-469,4,0,2
-971,-15,0,2
1055,22,1,2
1500,-7,1,2
113,-25,0,2
532,5,1,0
584,10,1,2
-270,2,0,0
811,24,1,0
-619,-19,0,2
77,-9,0,2
438,-15,1,2
1772,5,1,2
-632,-15,0,2
1102,-25,1,2
1769,15,1,2
703,7,1,2
-12,19,0,0
-271,26,0,2
72,11,0,0
-317,8,0,2
-238,-5,0,2
-471,-8,0,2
-701,-7,0,2
-926,0,0,2
1175,19,1,0
-206,22,0,2
1611,-3,1,2
548,0,1,2
-341,-13,0,2
728,-3,1,2
121,21,0,0
869,-12,1,2
-144,33,0,2
923,27,1,2
-980,16,0,2
1482,-12,1,2
-107,5,0,0
1083,-10,1,2
1714,28,1,2
179,-25,0,2
-649,0,0,2
-550,11,0,0
935,24,1,2
1334,23,1,0
-1012,4,0,2
1132,4,1,2
1718,0,1,0
-625,0,0,2
-823,-12,0,2
1820,21,1,0
1749,-7,1,2
-143,10,0,2
1791,-11,1,2
1114,12,1,0
-911,-3,0,2
-325,-3,0,2
-595,19,0,0
33,-4,0,2
1325,14,1,0
405,-24,1,2
76,4,0,2
901,12,1,2
-593,-2,0,2
1683,-4,1,2
1031,-20,1,2
1577,-16,1,2
1280,-23,1,2
-165,3,0,0
780,-9,1,2
1464,5,1,0
-795,-10,0,2
-584,31,0,0
-402,11,0,0
882,11,1,2
127,8,0,0
-491,-7,0,2
1380,0,1,2
-845,1,0,0
1307,-20,1,2
1634,10,1,2
812,-6,1,0
1789,-3,1,2
1780,2,1,0
734,0,1,2
-521,16,0,2
284,-17,0,2
-461,-1,0,2
1365,15,1,2
-149,-4,0,2
-574,6,0,2
1296,-3,1,2
-354,-10,0,2
-56,11,0,0
-146,10,0,0
-263,1,0,2
1173,11,1,2
493,-12,1,2
1724,-6,1,0
-938,-9,0,2
920,27,1,2
-174,7,0,2
1819,-15,1,2
1742,-11,1,2
-497,-1,0,2
-240,6,0,2
346,1,1,2
245,-20,0,2
-289,-8,0,2
1614,13,1,2
1770,-13,1,2
859,0,1,2
1039,19,1,2
-175,-4,0,2
1526,-14,1,2
237,3,0,0
-428,7,0,2
1655,27,1,0
-644,38,0,2
-11,-21,0,2
725,-18,1,2
1802,-13,1,2
837,2,1,2
1795,0,1,2
977,27,1,2
754,-5,1,2
392,0,1,2
-626,17,0,0
1756,-15,1,2
1299,-6,1,2
-384,7,0,2
1510,-26,1,2
625,11,1,2
1303,-15,1,2
-3,5,0,0
-151,9,0,0
430,4,1,2
-679,3,0,0
-583,-7,0,2
-911,-6,0,0
1667,-7,1,2
1455,-2,1,2
150,0,0,0
943,-17,1,2
623,-17,1,2
-329,12,0,2
-39,1,0,2
-947,0,0,0
690,2,1,2
1099,5,1,2
-195,5,0,0
498,5,1,0
802,11,1,2
-139,-24,0,2
-667,11,0,2
602,-1,1,2
1350,12,1,0
981,-4,1,2
-770,-4,0,0
-163,3,0,0
-515,-11,0,2
-282,-6,0,2
914,0,1,2
1516,-2,1,2
1553,-9,1,2
1093,-22,1,2
1281,2,1,0
43,10,0,2
-348,8,0,0
1778,-7,1,2
238,-5,0,0
-388,-11,0,2
-981,28,0,0
206,0,0,2
1084,12,1,2
-130,-12,0,2
714,-8,1,2
29,0,0,0
-70,43,0,2
-414,-3,0,2
-774,11,0,2
891,-15,1,2
-38,-14,0,2
-470,21,0,2
1068,6,1,0
705,18,1,2
1214,0,1,2
1146,8,1,2
-731,5,0,2
-784,17,0,2
5,7,0,2
127,2,0,2
-755,8,0,2
95,11,0,0
930,-1,1,2
-897,21,0,0
1734,7,1,2
1126,13,1,0
1690,5,1,2
1122,5,1,0
-536,-17,0,2
-297,18,0,0
1184,0,1,0
-873,-8,0,2
-375,-13,0,2
1245,18,1,2
820,26,1,2
-102,0,0,0
-777,20,0,0
-937,-9,0,2
446,12,1,2
-754,-4,0,2
1653,16,1,0
-833,4,0,0
-226,-4,0,2
-956,9,0,2
805,-5,1,0
84,9,0,2
-782,-14,0,2
-851,-20,0,2
184,4,0,2
-776,7,0,0
330,0,1,2
1127,-4,1,2
-703,-14,0,2
-286,20,0,2
228,-8,0,2
1279,10,1,0
308,9,0,2
-624,11,0,2
1768,-7,1,2
469,-22,1,2
1337,-11,1,2
290,-5,0,2
1411,30,1,2
621,-17,1,2
-510,17,0,2
-766,7,0,2
929,-6,1,2
-352,4,0,2
-637,42,0,2
-627,-14,0,2
1170,4,1,2
-318,21,0,0
1192,-14,1,2
0,-5,0,2
148,18,0,2
418,-14,1,2
1642,-14,1,2
-456,1,0,0
-749,21,0,2
765,12,1,0
962,2,1,0
1437,16,1,0
100,-1,0,2
1728,-6,1,2
-964,0,0,2
995,2,1,2
117,10,0,0
-29,8,0,0
850,3,1,2
-706,28,0,2
1311,12,1,2
-440,-4,0,2
-170,18,0,0
467,0,1,2
196,6,0,0
985,-1,1,2
-92,-4,0,2
-850,3,0,2
1167,-20,1,2
-672,0,0,0
395,2,1,0
1545,11,1,0
442,-26,1,2
1258,-23,1,2
-631,-10,0,2
73,-12,0,2
1049,10,1,2
505,4,1,0
-222,4,0,2
-307,-19,0,2
1687,24,1,2
135,2,0,0
542,-7,1,2
616,-7,1,2
-837,-5,0,2
235,-10,0,2
-511,16,0,0
1382,-3,1,2
-670,2,0,0
-805,8,0,0
144,-2,0,2
-951,-3,0,2
-359,-16,0,2
1260,-21,1,2
1761,22,1,2
1681,-18,1,2
744,-11,1,0
-79,4,0,2
-608,36,0,2
-518,12,0,0
420,0,1,2
-830,5,0,2
154,-8,0,0
-303,-5,0,2
1498,-5,1,2
-688,-12,0,2
-836,8,0,0
947,6,1,2
925,-2,1,0
1232,-3,1,0
1572,-2,1,2
-300,29,0,2
934,-3,1,2
492,27,1,0
1495,-2,1,2
502,5,1,2
274,18,0,0
913,13,1,2
-604,-8,0,2
-253,15,0,2
1483,-5,1,2
-900,-2,0,2
1779,7,1,2
-846,-17,0,2
1737,0,1,0
-759,23,0,2
-473,3,0,2
951,-8,1,2
1204,-8,1,2
-85,-3,0,2
1058,-7,1,2
40,-2,0,2
-48,3,0,2
-45,-4,0,0
663,8,1,0
689,2,1,0
-621,-6,0,2
1115,0,1,2
125,-23,0,2
531,-16,1,2
366,18,1,2
383,0,1,2
207,22,0,2
1238,-2,1,0
281,-2,0,2
-35,10,0,2
1703,19,1,0
942,21,1,0
622,-15,1,2
1509,0,1,2
1248,-15,1,2
999,15,1,2
-342,4,0,2
-847,0,0,2
-970,9,0,0
1434,-7,1,0
500,-13,1,2
843,-20,1,2
107,11,0,2
892,12,1,2
-881,0,0,0
1786,14,1,0
-660,11,0,0
-128,-4,0,2
1221,20,1,0
-685,-7,0,2
289,41,0,2
-78,2,0,2
617,13,1,2
-448,11,0,2
1362,-2,1,0
1381,-20,1,2
-69,8,0,2
-268,18,0,0
24,-18,0,2
1249,13,1,0
1447,8,1,2
927,-12,1,2
-560,11,0,0
404,2,1,0
1389,-2,1,2
252,-5,0,2
-308,5,0,2
-338,11,0,2
1415,19,1,2
-828,22,0,2
71,-7,0,2
673,-12,1,2
597,11,1,2
-71,9,0,0
1156,6,1,2
1431,-9,1,2
1,-22,0,2
-856,10,0,2
-152,17,0,2
-505,23,0,2
610,-20,1,2
1645,17,1,2
1077,15,1,0
562,-4,1,0
-326,-2,0,2
1190,5,1,0
451,-5,1,2
-890,21,0,0
1080,21,1,2
1673,0,1,0
1392,-18,1,2
-648,0,0,2
1079,19,1,0
253,4,0,2
1094,-12,1,2
1814,17,1,0
283,-24,0,2
-513,23,0,0
645,19,1,0
-372,-5,0,2
535,2,1,2
216,0,0,0
671,6,1,0
1212,9,1,2
455,13,1,2
-162,15,0,2
464,5,1,0
570,-8,1,2
1234,3,1,0
-321,9,0,2
1255,9,1,2
319,33,1,2
771,8,1,0
1069,13,1,2
-189,-10,0,2
1383,5,1,2
-967,-6,0,2
-192,-17,0,2
1425,-8,1,2
329,1,1,2
-23,-9,0,2
1595,2,1,2
1161,-1,1,0
1106,11,1,2
126,-2,0,2
-313,30,0,0
-336,-8,0,2
96,16,0,2
-328,31,0,0
-531,10,0,2
50,-3,0,2
332,-5,1,2
518,16,1,0
1348,14,1,2
887,-9,1,2
241,14,0,2
425,-9,1,2
-711,-8,0,2
1597,2,1,2
-602,21,0,0
1284,4,1,0
-643,-1,0,2
577,-7,1,2
1738,16,1,0
140,20,0,2
970,31,1,2
-482,-17,0,2
-362,-5,0,2
42,0,0,0
1187,9,1,2
1332,-2,1,2
1371,5,1,2
215,9,0,2
-864,-10,0,2
-514,0,0,2
1092,-12,1,2
543,-17,1,2
-493,12,0,0
-704,8,0,0
-239,43,0,0
1327,6,1,2
1176,3,1,2
-10,16,0,2
-428,3,0,0
1259,25,1,0
-356,-24,0,2
1733,19,1,0
36,7,0,2
1286,12,1,0
-83,18,0,2
1295,0,1,2
1396,11,1,2
-127,18,0,2
1672,19,1,2
856,7,1,2
865,5,1,2
-892,-1,0,2
869,-8,1,2
575,-12,1,2
771,2,1,2
1216,4,1,2
1562,-15,1,2
991,-3,1,2
1391,-9,1,2
-8,18,0,0
-103,0,0,2
324,-5,1,2
1107,0,1,0
722,-9,1,2
240,-12,0,2
1712,5,1,2
-745,10,0,0
883,6,1,2
97,-9,0,2
653,-21,1,2
-117,12,0,2
1492,-4,1,0
1790,-13,1,2
-821,7,0,0
1109,0,1,2
-571,2,0,0
1541,10,1,0
-1035,21,0,2
-878,-20,0,2
59,-7,0,0
-788,11,0,0
1700,0,1,0
-623,-25,0,2
718,6,1,2
-291,12,0,0
946,-18,1,2
900,-8,1,2
22,-12,0,2
1096,-17,1,2
841,-15,1,2
769,23,1,2
-552,12,0,0
1366,-5,1,2
-191,0,0,2
606,1,1,0
804,27,1,2
1172,0,1,2
486,-9,1,2
1735,17,1,2
1458,7,1,2
-979,19,0,2
132,-11,0,2
-46,-3,0,2
-654,23,0,0
-563,-22,0,2
-489,1,0,0
484,31,1,2
